name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,car_age,price_per_kilometer
Renault Duster 110PS Diesel RxL,2013,360000,81000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,12,18538.751547435946
Hyundai Xcent 1.2 CRDi SX,2018,570000,80000,Diesel,Individual,Manual,First Owner,19.41878335651954,1186.0,73.97,5.0,7,29353.023283440245
Renault Duster 110PS Diesel RxZ,2012,350000,105000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,13,18023.786226673834
Mahindra Ingenio CRDe,2017,600000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,8,30897.919245726574
Maruti Ertiga BSIV VXI,2017,700000,227000,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,91.1,7.0,8,36047.57245334767
Renault Duster 110PS Diesel RxZ,2012,375000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,13,19311.19952857911
Maruti Eeco CNG 5 Seater AC BSIV,2019,450000,60000,CNG,Individual,Manual,First Owner,19.41878335651954,1196.0,61.7,5.0,6,23173.43943429493
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,325000,70000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1396.0,88.76,5.0,12,16736.372924768562
Volkswagen Vento Diesel Comfortline,2011,260000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1598.0,103.6,5.0,14,13389.09833981485
Maruti Alto LXi BSIII,2009,130000,80000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,46.3,5.0,16,6694.549169907425
Tata New Safari DICOR 2.2 EX 4x2,2008,150000,120000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,2179.0,138.1,7.0,17,7724.479811431644
Hyundai Santro Xing GLS,2014,220000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1086.0,62.1,5.0,11,11329.237056766411
Hyundai i10 Magna 1.2 iTech SE,2014,275000,53000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,78.9,5.0,11,14161.546320958014
Maruti Swift LDI Optional,2017,455000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,8,23430.922094675985
Hyundai i20 1.2 Magna Executive,2017,570000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,8,29353.023283440245
Volkswagen Vento Diesel Highline,2013,330000,100000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1598.0,103.6,5.0,12,16993.855585149617
Toyota Innova Crysta 2.4 VX MT BSIV,2018,1576000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,2393.0,147.8,7.0,7,81158.53455210847
Maruti Ertiga ZDI,2012,450000,98000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1248.0,88.8,7.0,13,23173.43943429493
Hyundai EON Magna Plus,2014,250000,60000,Petrol,Individual,Manual,First Owner,19.41878335651954,814.0,55.2,5.0,11,12874.133019052739
Hyundai i10 Sportz,2010,165000,80000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1197.0,78.9,5.0,15,8496.927792574808
Mahindra Ssangyong Rexton RX7,2013,800000,117000,Diesel,Dealer,Automatic,First Owner,19.41878335651954,2696.0,184.0,7.0,12,41197.22566096877
Honda Jazz 1.2 V i VTEC,2018,680000,8576,Petrol,Dealer,Manual,First Owner,19.41878335651954,1199.0,88.7,5.0,7,35017.64181182345
Tata Tigor 1.2 Revotron XZA,2017,525000,19723,Petrol,Dealer,Automatic,First Owner,19.41878335651954,1199.0,84.0,5.0,8,27035.679340010753
Honda City 1.5 V MT Sunroof,2016,825000,21446,Petrol,Dealer,Manual,First Owner,19.41878335651954,1497.0,116.3,5.0,9,42484.63896287404
Maruti S-Cross 2017-2020 Sigma DDiS 200 SH,2017,750000,52289,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,38622.39905715822
Mahindra Scorpio S4 Plus,2017,950000,52236,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,120.0,7.0,8,48921.70547240041
Mahindra Scorpio S4 Plus 4WD,2017,950000,54470,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,120.0,7.0,8,48921.70547240041
Hyundai i20 1.4 CRDi Magna,2017,675000,25471,Diesel,Dealer,Manual,First Owner,19.41878335651954,1396.0,90.0,5.0,8,34760.1591514424
Tata Tiago XT,2019,490000,33928,Petrol,Dealer,Manual,First Owner,19.41878335651954,1199.0,84.48,5.0,6,25233.30071734337
Mahindra TUV 300 T4 Plus,2018,775000,59736,Diesel,Dealer,Manual,First Owner,19.41878335651954,1493.0,100.0,7.0,7,39909.81235906349
Honda City 1.5 V MT,2009,350000,54290,Petrol,Dealer,Manual,First Owner,19.41878335651954,1497.0,118.0,5.0,16,18023.786226673834
Honda Brio S MT,2016,475000,2118,Petrol,Dealer,Manual,First Owner,19.41878335651954,1198.0,86.8,5.0,9,24460.852736200206
Mahindra Scorpio S4 7 Seater,2017,950000,61379,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,120.0,7.0,8,48921.70547240041
Honda City i-VTEC S,2010,350000,58544,Petrol,Dealer,Manual,Second Owner,19.41878335651954,1497.0,117.3,5.0,15,18023.786226673834
Maruti Wagon R VXI,2016,400000,74381,Petrol,Dealer,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,9,20598.612830484384
Maruti 800 DX 5 Speed,2001,75000,35000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,37.0,4.0,24,3862.239905715822
Ford Ecosport 1.5 DV5 MT Titanium,2017,850000,63982,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,89.84,5.0,8,43772.05226477931
Maruti Wagon R VXI,2008,175000,65000,Petrol,Dealer,Manual,Second Owner,19.41878335651954,998.0,67.1,5.0,17,9011.893113336917
Mahindra Bolero 2011-2019 SLE,2014,570000,74000,Diesel,Dealer,Manual,First Owner,19.41878335651954,2523.0,62.1,7.0,11,29353.023283440245
Renault Duster 110PS Diesel RxZ,2013,525000,56429,Diesel,Dealer,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,12,27035.679340010753
Hyundai i10 Magna 1.2 iTech SE,2012,270000,56000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,78.9,5.0,13,13904.063660576958
Hyundai Santro Magna,2019,434999,19500,Petrol,Dealer,Manual,First Owner,19.41878335651954,1086.0,68.07,5.0,6,22400.93995661969
Hyundai i20 Asta Option 1.2,2015,495000,30000,Petrol,Dealer,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,10,25490.783377724423
Hyundai i20 Asta Option 1.4 CRDi,2016,575000,53000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,9,29610.5059438213
Hyundai Xcent 1.2 VTVT S,2017,600000,5000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,8,30897.919245726574
Hyundai Verna 1.6 VTVT S Option,2015,700000,25000,Petrol,Individual,Manual,First Owner,19.41878335651954,1591.0,121.4,5.0,10,36047.57245334767
Honda City i DTec V,2014,560000,72000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,98.6,5.0,11,28838.057962678136
Maruti Swift VDI BSIV W ABS,2016,565000,72000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,9,29095.54062305919
Mahindra Bolero DI AC BSIII,2005,250000,80000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,63.0,7.0,20,12874.133019052739
Skoda Rapid 1.6 MPI Ambition Plus,2013,409999,29000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1598.0,103.5,5.0,12,21113.526654714417
Nissan Terrano XL D Option,2016,495000,56832,Diesel,Dealer,Manual,First Owner,19.41878335651954,1461.0,83.14,5.0,9,25490.783377724423
Hyundai Elite i20 Petrol Asta,2014,470000,30528,Petrol,Dealer,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,11,24203.37007581915
Honda Amaze S Diesel,2013,350000,65285,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,98.63,5.0,12,18023.786226673834
Toyota Innova Crysta 2.4 G MT 8 STR,2020,1560000,20102,Diesel,Dealer,Manual,First Owner,19.41878335651954,2393.0,147.51,8.0,5,80334.59003888909
Honda Jazz 1.2 S i VTEC,2015,480000,43000,Petrol,Dealer,Manual,First Owner,19.41878335651954,1199.0,88.7,5.0,10,24718.33539658126
Toyota Etios Liva 1.4 GD,2013,270000,52380,Diesel,Dealer,Manual,First Owner,19.41878335651954,1364.0,67.04,5.0,12,13904.063660576958
Mahindra Bolero B2,2018,660000,74250,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,74.96,7.0,7,33987.71117029923
Maruti Ignis 1.2 AMT Alpha BSIV,2017,490000,57247,Petrol,Dealer,Automatic,First Owner,19.41878335651954,1197.0,81.8,5.0,8,25233.30071734337
Maruti Vitara Brezza ZDi Plus,2017,800000,52000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,41197.22566096877
Nissan Sunny XV,2011,350000,47000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1498.0,97.7,5.0,14,18023.786226673834
Ford Fiesta EXi 1.4 TDCi Ltd,2011,170000,80000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1399.0,68.0,5.0,14,8754.410452955863
Tata Indica Vista Aqua 1.3 Quadrajet,2011,125000,85000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,75.0,5.0,14,6437.066509526369
Maruti Swift Dzire VDi,2012,400000,100000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,73.9,5.0,13,20598.612830484384
Nissan Sunny XV,2011,250000,110000,Petrol,Individual,Manual,First Owner,19.41878335651954,1498.0,97.7,5.0,14,12874.133019052739
Fiat Linea Emotion (Diesel),2010,190000,178000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,91.7,5.0,15,9784.341094480082
Maruti Alto LX,2010,125000,120000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,46.3,5.0,15,6437.066509526369
Jeep Compass 2.0 Limited 4X4,2017,1950000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1956.0,170.0,5.0,8,100418.23754861137
Audi Q5 2.0 TDI,2011,1300000,120000,Diesel,Individual,Automatic,First Owner,19.41878335651954,1968.0,167.6,5.0,14,66945.49169907425
Toyota Innova 2.5 G4 Diesel 8-seater,2010,786000,155000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2494.0,102.0,8.0,15,40476.274211901815
Maruti Wagon R VXI BS IV,2015,335000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.04,5.0,10,17251.33824553067
Maruti Wagon R LXI Minor,2009,114999,60000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1061.0,67.0,5.0,16,5922.049692232184
Volkswagen Polo Diesel Comfortline 1.2L,2012,229999,70000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1199.0,73.9,5.0,13,11844.150880996443
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,731000,40000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,8,37643.96494771021
Hyundai Verna 1.6 SX,2012,395000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1582.0,126.32,5.0,13,20341.13017010333
Maruti Swift Dzire VDI,2015,500000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,10,25748.266038105477
Hyundai EON Era Plus,2014,220000,50000,Petrol,Individual,Manual,Third Owner,19.41878335651954,814.0,55.2,5.0,11,11329.237056766411
Ford Figo Diesel Celebration Edition,2013,240000,100000,Diesel,Individual,Manual,First Owner,19.41878335651954,1399.0,68.1,5.0,12,12359.16769829063
Hyundai i20 1.4 CRDi Asta,2010,215000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1396.0,90.0,5.0,15,11071.754396385355
Maruti Swift VDI,2012,400000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,13,20598.612830484384
Maruti Zen Estilo VXI BSIV,2012,191000,90000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.1,5.0,13,9835.837626556293
Mahindra Xylo D4 BSIII,2013,351000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2498.0,112.0,8.0,12,18075.282758750047
Tata Nano XTA,2015,250000,20000,Petrol,Individual,Automatic,First Owner,19.41878335651954,624.0,37.48,4.0,10,12874.133019052739
Hyundai Verna CRDi SX ABS,2009,210000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1493.0,110.0,5.0,16,10814.2717360043
Toyota Etios VX,2011,300000,120000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1496.0,88.7,5.0,14,15448.959622863287
Ford Figo Aspire 1.5 TDCi Trend,2017,700000,35000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,99.0,5.0,8,36047.57245334767
Hyundai Sonata CRDi M/T,2010,500000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1991.0,150.0,5.0,15,25748.266038105477
Maruti 800 AC BSIII,2002,120000,120000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,37.0,4.0,23,6179.583849145315
Hyundai Elite i20 Asta Option Diesel,2019,850000,10000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.76,5.0,6,43772.05226477931
Mahindra Jeep CL 500 MDI,1994,120000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,82.0,5.0,31,6179.583849145315
Honda WR-V i-DTEC VX,2017,770000,65000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1498.0,98.6,5.0,8,39652.329698682435
Honda Civic 1.8 S MT,2007,245000,90000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1799.0,130.0,5.0,18,12616.650358671684
Maruti Alto K10 2010-2014 VXI,2012,250000,90000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.1,5.0,13,12874.133019052739
Hyundai i20 Active SX Diesel,2016,651000,42323,Diesel,Dealer,Manual,First Owner,19.41878335651954,1396.0,88.76,5.0,9,33524.24238161333
Honda City V MT,2013,480000,42462,Petrol,Dealer,Manual,First Owner,19.41878335651954,1497.0,116.3,5.0,12,24718.33539658126
Maruti Swift VDI BSIV,2015,470000,54723,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,10,24203.37007581915
Honda Jazz 1.5 V i DTEC,2016,500000,30000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,98.6,5.0,9,25748.266038105477
BMW X1 sDrive20d M Sport,2011,1075000,42545,Diesel,Dealer,Automatic,First Owner,19.41878335651954,1998.0,190.0,5.0,14,55358.77198192678
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016,690000,32000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,9,35532.60713258556
Maruti Swift Dzire VDI Optional,2017,589000,41232,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,0.0,5.0,8,30331.457392888253
Maruti Ignis 1.2 Delta BSIV,2018,480000,20375,Petrol,Dealer,Manual,First Owner,19.41878335651954,1197.0,81.8,5.0,7,24718.33539658126
Maruti Swift ZDI Plus,2013,450000,43978,Diesel,Dealer,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,12,23173.43943429493
Mahindra Bolero B4,2015,445000,40200,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,74.96,7.0,10,22915.956773913877
Hyundai i20 1.2 Asta Option,2018,700000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,7,36047.57245334767
Maruti Ertiga ZDI,2014,560000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.8,7.0,11,28838.057962678136
Ford Ecosport Sports Diesel,2013,475000,48000,Diesel,Dealer,Manual,Second Owner,19.41878335651954,1498.0,98.96,5.0,12,24460.852736200206
Honda Amaze E Diesel BSIV,2014,465000,27233,Diesel,Dealer,Manual,First Owner,19.41878335651954,1498.0,98.63,5.0,11,23945.887415438094
Maruti Swift Dzire Tour LDI,2017,520000,28832,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,8,26778.1966796297
Tata Manza Aura Safire,2011,225000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,1368.0,90.0,5.0,14,11586.719717147465
Maruti Ertiga ZXI,2015,700000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,93.7,7.0,10,36047.57245334767
Honda City 2017-2020 GXi,2006,93150,80000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1497.0,78.0,5.0,19,4796.901962899051
Mahindra Quanto C4,2016,403000,30000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1493.0,100.0,7.0,9,20753.102426713016
Hyundai i10 Era,2009,229999,50000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1086.0,68.05,5.0,16,11844.150880996443
Maruti Swift Dzire VDI,2016,525000,40000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,9,27035.679340010753
Maruti Ertiga VXI,2014,560000,25000,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,93.7,7.0,11,28838.057962678136
Mahindra XUV500 W7,2020,830000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,152.87,7.0,5,42742.121623255094
Maruti Ritz VDi,2011,250000,60000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,73.9,5.0,14,12874.133019052739
Mahindra Bolero 2011-2019 DI - AC BS III,2014,450000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,63.0,9.0,11,23173.43943429493
Mahindra Scorpio 1.99 S4,2016,745000,67000,Diesel,Individual,Manual,First Owner,19.41878335651954,1997.0,120.0,7.0,9,38364.91639677716
Ford Figo Diesel Titanium,2010,144000,50000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1399.0,68.0,5.0,15,7415.500618974378
Maruti Zen Estilo 1.1 VXI BSIII,2008,120000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1061.0,64.0,5.0,17,6179.583849145315
Tata New Safari DICOR 2.2 EX 4x2,2008,300000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,138.1,7.0,17,15448.959622863287
Maruti 800 DX,1999,52000,100000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,37.0,4.0,26,2677.81966796297
Mahindra Scorpio 2.6 CRDe,2003,300000,98000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,120.0,8.0,22,15448.959622863287
Mahindra Bolero DI DX 7 Seater,2009,270000,150000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2523.0,63.0,7.0,16,13904.063660576958
Chevrolet Sail LT ABS,2014,260000,38000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,11,13389.09833981485
Toyota Etios GD,2015,475000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1364.0,67.05,5.0,10,24460.852736200206
Ford Figo Diesel Titanium,2011,302000,103000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1399.0,68.0,5.0,14,15551.95268701571
Maruti 800 AC,1994,45000,60000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,37.0,4.0,31,2317.3439434294933
Maruti Vitara Brezza VDi Option,2017,775000,80000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,39909.81235906349
Maruti Ertiga VDI,2015,700000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.76,7.0,10,36047.57245334767
Maruti Swift VDI BSIV,2014,530000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,11,27293.162000391807
Tata Nexon 1.5 Revotorq XZ Plus,2017,869999,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1497.0,108.5,5.0,8,44801.93140977146
Hyundai Elantra CRDi,2006,155000,110000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1991.0,112.2,5.0,19,7981.962471812699
Tata Tiago 1.2 Revotron XZA,2019,550000,30000,Petrol,Individual,Automatic,First Owner,19.41878335651954,1199.0,83.83,5.0,6,28323.092641916028
Maruti Swift Dzire VDI,2016,600000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,9,30897.919245726574
Maruti Swift Dzire VDi,2012,430000,110000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,73.9,5.0,13,22143.50879277071
Tata Manza Aura (ABS) Quadrajet,2010,246000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,90.0,5.0,15,12668.146890747896
Maruti Zen VXi - BS III,2003,120000,120000,Petrol,Individual,Manual,Third Owner,19.41878335651954,993.0,60.0,5.0,22,6179.583849145315
Hyundai i20 Asta 1.2,2014,565000,70000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,81.83,5.0,11,29095.54062305919
Hyundai Elite i20 Asta Option Diesel,2018,850000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.76,5.0,7,43772.05226477931
Maruti Alto LXi BSIII,2006,160000,90000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,46.3,5.0,19,8239.445132193754
Fiat Linea Classic Plus 1.3 Multijet,2014,325000,142500,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,75.0,5.0,11,16736.372924768562
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,450000,90000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2179.0,120.0,8.0,14,23173.43943429493
Hyundai i10 Sportz 1.1L,2015,310000,50000,Petrol,Individual,Manual,First Owner,19.41878335651954,1086.0,68.05,5.0,10,15963.924943625398
Honda Amaze S i-Dtech,2013,250000,90000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1498.0,98.6,5.0,12,12874.133019052739
Maruti Swift Dzire LDI,2015,420000,115000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,10,21628.5434720086
Hyundai i20 Sportz AT 1.4,2013,330000,150000,Petrol,Individual,Automatic,Second Owner,19.41878335651954,1396.0,98.6,5.0,12,16993.855585149617
